id,title,year,km,fuel,transmission,engine,price,on_sale,url,photo_url,scraped_at
22108052,Nissan Qashqai 1.5 DCI LEANPAY. HITRI KREDIT BREZ POLOGA,2014,161810,diesel motor,ročni menjalnik,"1461 ccm, 81 kW / 110 KM",6400,False,https://www.avto.net/Ads/details.asp?id=22108052,https://images.avto.net/photo/22108052/1066066_160.jpg,2026-06-24T09:36:17
22569301,Audi A4 Avant,2011,157000,diesel motor,avtomatski menjalnik,"2690 ccm, 120 kW / 163 KM",7800,False,https://www.avto.net/Ads/details.asp?id=22569301,https://images.avto.net/photo/22569301/1024653_160.jpg,2026-06-24T09:36:17
22569227,Volkswagen Polo 1.4 TDI BMT Comfortline,2015,199500,diesel motor,ročni menjalnik,"1422 ccm, 66 kW / 90 KM",7499,False,https://www.avto.net/Ads/details.asp?id=22569227,https://images.avto.net/photo/22569227/101456_160.jpg,2026-06-24T09:36:17
22569224,Hyundai i40 1.7 CRDi 1.LASTNIKI-USNJE-HLAJENJE SEDEŽEV-KAMERA,2014,135000,diesel motor,ročni menjalnik,"1685 ccm, 100 kW / 136 KM",8990,False,https://www.avto.net/Ads/details.asp?id=22569224,https://images.avto.net/photo/22569224/1086236_160.jpg,2026-06-24T09:36:17
22569067,Ford Mondeo I|AVT.|LED|ALU|KAMERA|KEYLESS GO LEANPAY LEASING,2018,181000,diesel motor,avtomatski menjalnik,"1997 ccm, 110 kW / 150 KM",8990,False,https://www.avto.net/Ads/details.asp?id=22569067,https://images.avto.net/photo/22569067/1079532_160.jpg,2026-06-24T09:36:17
22569034,Peugeot 2008 1.6 BlueHDI. oprema ALLURE,2016,168694,diesel motor,ročni menjalnik,"1560 ccm, 73 kW / 99 KM",8700,False,https://www.avto.net/Ads/details.asp?id=22569034,https://images.avto.net/photo/22569034/1078877_160.jpg,2026-06-24T09:36:17
22568891,Dacia Dokker Stepway,2016,98000,diesel motor,ročni menjalnik,"1461 ccm, 66 kW / 90 KM",7600,False,https://www.avto.net/Ads/details.asp?id=22568891,https://images.avto.net/photo/22568891/1074689_160.jpg,2026-06-24T09:36:17
22568843,Volkswagen Golf Sportsvan 1.6 TDI BMT Comfortline,2016,,diesel motor,ročni menjalnik,"1598 ccm, 85 kW / 116 KM",9600,False,https://www.avto.net/Ads/details.asp?id=22568843,https://images.avto.net/photo/22568843/1073750_160.jpg,2026-06-24T09:36:17
22568769,Škoda Octavia Combi 2.0 TDI Elegance,2014,,diesel motor,ročni menjalnik,"1968 ccm, 110 kW / 150 KM",5850,False,https://www.avto.net/Ads/details.asp?id=22568769,https://images.avto.net/photo/22568769/1071724_160.jpg,2026-06-24T09:36:17
22568719,Citroën C4 Picasso 1.6 BlueHDi S S Exclusive - 144.500 km - SLO,2016,144500,diesel motor,ročni menjalnik,"1560 ccm, 88 kW / 120 KM",6990,False,https://www.avto.net/Ads/details.asp?id=22568719,https://images.avto.net/photo/22568719/1070874_160.jpg,2026-06-24T09:36:17
22568705,Jeep Renegade 1.6 MultiJet Limited-SLO VOZILO-ODLIČEN,2016,190000,diesel motor,ročni menjalnik,"1598 ccm, 88 kW / 120 KM",9400,False,https://www.avto.net/Ads/details.asp?id=22568705,https://images.avto.net/photo/22568705/1070819_160.jpg,2026-06-24T09:36:20
22568678,Fiat 500X 1.3 MultiJet City Look Pop Star - 1.LASTNIK,2018,152680,diesel motor,ročni menjalnik,"1248 ccm, 70 kW / 95 KM",8900,False,https://www.avto.net/Ads/details.asp?id=22568678,https://images.avto.net/photo/22568678/1069982_160.jpg,2026-06-24T09:36:20
22568674,Renault Talisman 1.6 dCi 130 -FULL LED-KAMERA-NAVI-MASAŽA-MRTVI K..,2016,200000,diesel motor,ročni menjalnik,"1598 ccm, 96 kW / 131 KM",8400,False,https://www.avto.net/Ads/details.asp?id=22568674,https://images.avto.net/photo/22568674/1069776_160.jpg,2026-06-24T09:36:20
22568671,Renault Espace 1.6 dCi 160 Aut. -7 SEDEŽEV-USNJE-FULL LED-KAME...,2015,171000,diesel motor,avtomatski menjalnik,"1598 ccm, 118 kW / 160 KM",9000,False,https://www.avto.net/Ads/details.asp?id=22568671,https://images.avto.net/photo/22568671/1069776_160.jpg,2026-06-24T09:36:20
22568664,Opel Zafira 1.6 CDTi -7 SEDEŽEV-KAMERA-NAVI-PDC-ALU-TEMPOMAT..,2015,186000,diesel motor,ročni menjalnik,"1598 ccm, 100 kW / 136 KM",5500,False,https://www.avto.net/Ads/details.asp?id=22568664,https://images.avto.net/photo/22568664/1069713_160.jpg,2026-06-24T09:36:20
22568646,Kia Rio 1.4 CRDi - 6 PRESTAV - KLIMA - USB - BREZ POLOGA,2015,180000,diesel motor,ročni menjalnik,"1396 ccm, 66 kW / 90 KM",5200,False,https://www.avto.net/Ads/details.asp?id=22568646,https://images.avto.net/photo/22568646/1069433_160.jpg,2026-06-24T09:36:20
22568645,Ford C-Max 1.5 TDCi -NAVI-6 PRESTAV-TEMPOMAT-PDC-...,2017,147000,diesel motor,ročni menjalnik,"1499 ccm, 77 kW / 105 KM",7300,False,https://www.avto.net/Ads/details.asp?id=22568645,https://images.avto.net/photo/22568645/1069434_160.jpg,2026-06-24T09:36:20
22568644,Citroën C4 Grand Picasso 1.6 HDi -7 SEDEŽEV-VIRTUAL-NAVI-KAMERA-LED-TEMPO,2016,185000,diesel motor,ročni menjalnik,"1560 ccm, 88 kW / 120 KM",6600,False,https://www.avto.net/Ads/details.asp?id=22568644,https://images.avto.net/photo/22568644/1069434_160.jpg,2026-06-24T09:36:20
22568609,Volkswagen Polo 1.4,2015,165101,diesel motor,ročni menjalnik,"1422 ccm, 66 kW / 90 KM",8400,False,https://www.avto.net/Ads/details.asp?id=22568609,https://images.avto.net/photo/22568609/1069360_160.jpg,2026-06-24T09:36:20
22568538,Opel Insignia 1.6 Dcti Grand Sport INNOVATION,2019,180500,diesel motor,avtomatski menjalnik,"1498 ccm, 100 kW / 136 KM",8300,False,https://www.avto.net/Ads/details.asp?id=22568538,https://images.avto.net/photo/22568538/1068903_160.jpg,2026-06-24T09:36:20
22568466,Peugeot 2008 1.6 BlueHDI  ALLURE ODLIČNO OHRANJEN - UGODNO,2018,151000,diesel motor,ročni menjalnik,"1560 ccm, 73 kW / 99 KM",8000,False,https://www.avto.net/Ads/details.asp?id=22568466,https://images.avto.net/photo/22568466/1067001_160.jpg,2026-06-24T09:36:20
22568457,Aixam MinAuto SV43-BF,2015,29000,diesel motor,avtomatski menjalnik,"400 ccm, 4 kW / 5 KM",6850,False,https://www.avto.net/Ads/details.asp?id=22568457,https://images.avto.net/photo/22568457/1067560_160.jpg,2026-06-24T09:36:20
22568421,Kia Sportage 1.7 CRDI 85KW - SLO - 1.LASTNIK - NOVA SKLOPKA,2015,184663,diesel motor,ročni menjalnik,"1685 ccm, 85 kW / 116 KM",8490,False,https://www.avto.net/Ads/details.asp?id=22568421,https://images.avto.net/photo/22568421/1064565_160.jpg,2026-06-24T09:36:20
22568391,Hyundai ix35 1.7 CRDI Go •SLO•146.000KM•LED•NAVI•KAMERA•PRIKLOP,2015,146001,diesel motor,ročni menjalnik,"1685 ccm, 85 kW / 116 KM",9950,False,https://www.avto.net/Ads/details.asp?id=22568391,https://images.avto.net/photo/22568391/1064009_160.jpg,2026-06-24T09:36:20
22568332,Renault Captur Dy. Energy  1.5 dCi  Stop Start°101.000km°NAVI°SLO,2013,101274,diesel motor,ročni menjalnik,"1461 ccm, 66 kW / 90 KM",8990,False,https://www.avto.net/Ads/details.asp?id=22568332,https://images.avto.net/photo/22568332/1062617_160.jpg,2026-06-24T09:36:20
22568306,Renault Captur dCi 90 Energy Authentique Start Stop,2015,176250,diesel motor,ročni menjalnik,"1461 ccm, 66 kW / 90 KM",7350,False,https://www.avto.net/Ads/details.asp?id=22568306,https://images.avto.net/photo/22568306/1062650_160.jpg,2026-06-24T09:36:20
22568267,BMW serija 1: 116d Advantage KLIMA TEMPOMAT KUPLJEN V SLO,2016,172000,diesel motor,ročni menjalnik,"1496 ccm, 85 kW / 116 KM",7200,False,https://www.avto.net/Ads/details.asp?id=22568267,https://images.avto.net/photo/22568267/1061530_160.jpg,2026-06-24T09:36:20
22568254,Microcar M.GO PROGRESS-AM KATEGORIJA-KOT NOV-1.lastnik-servisna,2018,20000,diesel motor,avtomatski menjalnik,"498 ccm, 6 kW / 8 KM",7699,False,https://www.avto.net/Ads/details.asp?id=22568254,https://images.avto.net/photo/22568254/1061486_160.jpg,2026-06-24T09:36:20
22568231,Renault Captur dCi 90 Energy Expression.DIZEL.66 KW.125.000 KM,2017,125000,diesel motor,ročni menjalnik,"1461 ccm, 66 kW / 90 KM",7999,True,https://www.avto.net/Ads/details.asp?id=22568231,https://images.avto.net/photo/22568231/1060487_160.jpg,2026-06-24T09:36:20
22568208,Volkswagen Polo 1.4 TDI BMT Comfort Edition,2017,83500,diesel motor,ročni menjalnik,"1422 ccm, 66 kW / 90 KM",8200,False,https://www.avto.net/Ads/details.asp?id=22568208,https://images.avto.net/photo/22568208/1059677_160.jpg,2026-06-24T09:36:20
22568199,Renault Grand Scenic Intens Energy dCi 130+FULL LED+NAVI+KAMERA+MENJAVA,2017,183900,diesel motor,ročni menjalnik,"1600 ccm, 96 kW / 131 KM",9990,False,https://www.avto.net/Ads/details.asp?id=22568199,https://images.avto.net/photo/22568199/1059271_160.jpg,2026-06-24T09:36:20
22568119,Volkswagen Golf Sportsvan 1.6 TDI BMT Comfortline,2016,143891,diesel motor,ročni menjalnik,"1598 ccm, 81 kW / 110 KM",9400,False,https://www.avto.net/Ads/details.asp?id=22568119,https://images.avto.net/photo/22568119/1057193_160.jpg,2026-06-24T09:36:20
22567903,Opel Mokka 1.7 CDTI Enjoy. Automatic,2015,127000,diesel motor,avtomatski menjalnik,"1686 ccm, 96 kW / 131 KM",7790,False,https://www.avto.net/Ads/details.asp?id=22567903,https://images.avto.net/photo/22567903/1053134_160.jpg,2026-06-24T09:36:20
22567844,Renault Megane GRANDTOUR dCi 110 BUSINESS-SLO-1.LAST-SAMO 138TKM,2018,138900,diesel motor,ročni menjalnik,"1461 ccm, 81 kW / 110 KM",9990,False,https://www.avto.net/Ads/details.asp?id=22567844,https://images.avto.net/photo/22567844/1049994_160.jpg,2026-06-24T09:36:20
22567833,Volkswagen Golf Highline 2.0 TDI,2009,,diesel motor,ročni menjalnik,"1968 ccm, 81 kW / 110 KM",7500,False,https://www.avto.net/Ads/details.asp?id=22567833,https://images.avto.net/photo/22567833/1050284_160.jpg,2026-06-24T09:36:20
22567830,Citroën C4 SpaceTourer Live BlueHDi 130 AUTOMATIC...,2020,138152,diesel motor,avtomatski menjalnik,"1499 ccm, 96 kW / 131 KM",9580,False,https://www.avto.net/Ads/details.asp?id=22567830,https://images.avto.net/photo/22567830/1049858_160.jpg,2026-06-24T09:36:20
22567787,Ford Mondeo 2.0 TDCi 2.LASTNIK NAVI KAMERA ALU BREZ POLOGA,2018,185000,diesel motor,ročni menjalnik,"1996 ccm, 110 kW / 150 KM",9990,False,https://www.avto.net/Ads/details.asp?id=22567787,https://images.avto.net/photo/22567787/1048809_160.jpg,2026-06-24T09:36:20
22567777,Fiat Doblo 1.6.MULTIJET,2019,105310,diesel motor,ročni menjalnik,"1598 ccm, 88 kW / 120 KM",9750,False,https://www.avto.net/Ads/details.asp?id=22567777,https://images.avto.net/photo/22567777/1049158_160.jpg,2026-06-24T09:36:20
22567731,Opel Zafira Tourer 2.0 CDTi,2016,110378,diesel motor,ročni menjalnik,"1956 ccm, 96 kW / 131 KM",9390,False,https://www.avto.net/Ads/details.asp?id=22567731,https://images.avto.net/photo/22567731/1047703_160.jpg,2026-06-24T09:36:20
22567683,Mazda CX-5 CD150 AWD Attraction,2015,,diesel motor,ročni menjalnik,"2191 ccm, 110 kW / 150 KM",9000,False,https://www.avto.net/Ads/details.asp?id=22567683,https://images.avto.net/photo/22567683/1048147_160.jpg,2026-06-24T09:36:20
22567643,Peugeot 208 1.6 e-HDi Active,2013,146000,diesel motor,ročni menjalnik,"1560 ccm, 68 kW / 92 KM",5400,False,https://www.avto.net/Ads/details.asp?id=22567643,https://images.avto.net/photo/22567643/1046056_160.jpg,2026-06-24T09:36:20
22567582,Renault Megane Berline dCi 95 Expression,2014,142089,diesel motor,ročni menjalnik,"1461 ccm, 70 kW / 95 KM",5200,False,https://www.avto.net/Ads/details.asp?id=22567582,https://images.avto.net/photo/22567582/1046281_160.jpg,2026-06-24T09:36:20
22567566,Citroën Berlingo 1.6HDi SHINE MODEL 2018 1.LASTNIK KUPLJEN SLO TOP,2017,116760,diesel motor,ročni menjalnik,"1560 ccm, 73 kW / 99 KM",9490,False,https://www.avto.net/Ads/details.asp?id=22567566,https://images.avto.net/photo/22567566/1046282_160.jpg,2026-06-24T09:36:20
22567540,Opel Astra 1.6 CDTI 81KW-LE84.767KM-NAVI-LED-PDC-6.PRESTAV,2019,84767,diesel motor,ročni menjalnik,"1598 ccm, 81 kW / 110 KM",8990,False,https://www.avto.net/Ads/details.asp?id=22567540,https://images.avto.net/photo/22567540/1044277_160.jpg,2026-06-24T09:36:20
22567474,Peugeot 308 1.6 BlueHDi Active,2016,125000,diesel motor,ročni menjalnik,"1560 ccm, 73 kW / 99 KM",6100,False,https://www.avto.net/Ads/details.asp?id=22567474,https://images.avto.net/photo/22567474/1043997_160.jpg,2026-06-24T09:36:20
22567456,Volkswagen Golf Plus 1.6 TDI DPF Comfortline 77  105,2012,194900,diesel motor,ročni menjalnik,"1598 ccm, 77 kW / 105 KM",5200,False,https://www.avto.net/Ads/details.asp?id=22567456,https://images.avto.net/photo/22567456/1042974_160.jpg,2026-06-24T09:36:20
22567414,Land Rover Defender 110 TDi Station Wagon,1997,,diesel motor,ročni menjalnik,"2495 ccm, 83 kW / 113 KM",9000,False,https://www.avto.net/Ads/details.asp?id=22567414,https://images.avto.net/photo/22567414/1042448_160.jpg,2026-06-24T09:36:20
22567385,Citroën C3 Picasso 1.6 BlueHDi Attraction,2016,163000,diesel motor,ročni menjalnik,"1560 ccm, 73 kW / 99 KM",5200,False,https://www.avto.net/Ads/details.asp?id=22567385,https://images.avto.net/photo/22567385/1042498_160.jpg,2026-06-24T09:36:20
22567380,Toyota RAV4 2.2 D-4D 4WD 4X4 GRETJE SEDEŽEV-ALU-SLOVENSKA,2007,168062,diesel motor,ročni menjalnik,"2231 ccm, 100 kW / 136 KM",6950,False,https://www.avto.net/Ads/details.asp?id=22567380,https://images.avto.net/photo/22567380/1042066_160.jpg,2026-06-24T09:36:20
22560830,Volkswagen Golf Variant 1.6 TDI DSG-R-LINE-SLO.-POREK-LED-PANOR-NAVIG-PDC,2015,176523,diesel motor,avtomatski menjalnik,"1598 ccm, 77 kW / 105 KM",7990,False,https://www.avto.net/Ads/details.asp?id=22560830,https://images.avto.net/photo/22560830/1046633_160.jpg,2026-06-24T09:36:20
22567219,Kia Sportage 1.7 CRDi LED-PDC-KLIMA-ODLIČEN-BREZ POLOGA,2014,153000,diesel motor,ročni menjalnik,"1685 ccm, 85 kW / 116 KM",8190,False,https://www.avto.net/Ads/details.asp?id=22567219,https://images.avto.net/photo/22567219/1039011_160.jpg,2026-06-24T09:36:20
22567165,Mercedes-Benz C-Razred C 220 CDI T Avantgarde,2009,135000,diesel motor,ročni menjalnik,"2148 ccm, 125 kW / 170 KM",7700,False,https://www.avto.net/Ads/details.asp?id=22567165,https://images.avto.net/photo/22567165/1038862_160.jpg,2026-06-24T09:36:20
22567160,Ford Tourneo Courier 1.5 TDCI 2X DRSNA-KLIMA-OD 93-139000KM-VEC VOZIL,2020,134000,diesel motor,ročni menjalnik,"1499 ccm, 55 kW / 75 KM",7980,True,https://www.avto.net/Ads/details.asp?id=22567160,https://images.avto.net/photo/22567160/1038729_160.jpg,2026-06-24T09:36:20
22567083,Mercedes-Benz B-Razred B 180 CDI,2014,141000,diesel motor,ročni menjalnik,"1461 ccm, 80 kW / 109 KM",7990,False,https://www.avto.net/Ads/details.asp?id=22567083,https://images.avto.net/photo/22567083/1037371_160.jpg,2026-06-24T09:36:20
22567066,Škoda Rapid 1.6 TDI 77 kW Elegance,2014,200000,diesel motor,ročni menjalnik,"1598 ccm, 77 kW / 105 KM",6500,False,https://www.avto.net/Ads/details.asp?id=22567066,https://images.avto.net/photo/22567066/1036460_160.jpg,2026-06-24T09:36:20
22566974,Renault Clio 1.5 DCI-NAVI-TEMPOMAT-LEANPAY,2016,95000,diesel motor,ročni menjalnik,"1461 ccm, 55 kW / 75 KM",6490,False,https://www.avto.net/Ads/details.asp?id=22566974,https://images.avto.net/photo/22566974/1035659_160.jpg,2026-06-24T09:36:20
22566840,Volkswagen Golf TDI BREZ POLOGA-SLO-1.lastnik-LEANPAY,2016,169000,diesel motor,ročni menjalnik,"1598 ccm, 81 kW / 110 KM",8480,False,https://www.avto.net/Ads/details.asp?id=22566840,https://images.avto.net/photo/22566840/1031594_160.jpg,2026-06-24T09:36:20
22566732,Renault Captur dCi 110 Energy Iconic•Slovensko vozilo•1.Lastnik•,2017,113840,diesel motor,ročni menjalnik,"1461 ccm, 81 kW / 110 KM",9990,False,https://www.avto.net/Ads/details.asp?id=22566732,https://images.avto.net/photo/22566732/1029089_160.jpg,2026-06-24T09:36:20
